Genome_ID	sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
NZ_CP031991.1.fasta	NZ_CP031991.1_CBASS_II_9	CBASS	CBASS_II	Defense	NZ_CP031991.1_3159	NZ_CP031991.1_3162	NZ_CP031991.1_3159,NZ_CP031991.1_3160,NZ_CP031991.1_3161,NZ_CP031991.1_3162	4	CBASS__AG_E1_ThiF,CBASS__Cyclase_SMODS,CBASS__Jab,CBASS__Sensing_SAVED
NZ_CP031991.1.fasta	NZ_CP031991.1_CBASS_I_8	CBASS	CBASS_I	Defense	NZ_CP031991.1_3195	NZ_CP031991.1_3196	NZ_CP031991.1_3195,NZ_CP031991.1_3196	2	CBASS__Cyclase_new,CBASS__Effector_2TM_S_2TMBeta
NZ_CP031991.1.fasta	NZ_CP031991.1_RloC_2	RloC	RloC	Defense	NZ_CP031991.1_3275	NZ_CP031991.1_3275	NZ_CP031991.1_3275	1	RloC__RloC
NZ_CP031991.1.fasta	NZ_CP031991.1_RloC_3	RloC	RloC	Defense	NZ_CP031991.1_3330	NZ_CP031991.1_3330	NZ_CP031991.1_3330	1	RloC__RloC
NZ_CP027658.1.fasta	NZ_CP027658.1_Septu_2	Septu	Septu	Defense	NZ_CP027658.1_834	NZ_CP027658.1_835	NZ_CP027658.1_834,NZ_CP027658.1_835	2	Septu__PtuA,Septu__PtuB
NZ_CP027658.1.fasta	NZ_CP027658.1_RM_Type_I_6	RM	RM_Type_I	Defense	NZ_CP027658.1_1941	NZ_CP027658.1_1943	NZ_CP027658.1_1941,NZ_CP027658.1_1942,NZ_CP027658.1_1943	3	RM__Type_I_MTases,RM__Type_I_REases,RM__Type_I_S
NZ_CP027658.1.fasta	NZ_CP027658.1_RM_Type_IV_7	RM	RM_Type_IV	Defense	NZ_CP027658.1_1944	NZ_CP027658.1_1945	NZ_CP027658.1_1944,NZ_CP027658.1_1945	2	RM_Type_IV__Type_IV_REases,RM_Type_IV__Type_IV_REases
NZ_CP027658.1.fasta	NZ_CP027658.1_BstA_1	BstA	BstA	Defense	NZ_CP027658.1_2378	NZ_CP027658.1_2378	NZ_CP027658.1_2378	1	BstA__BstA
NZ_CP027658.1.fasta	NZ_CP027658.1_CBASS_II_5	CBASS	CBASS_II	Defense	NZ_CP027658.1_3743	NZ_CP027658.1_3748	NZ_CP027658.1_3743,NZ_CP027658.1_3745,NZ_CP027658.1_3746,NZ_CP027658.1_3747,NZ_CP027658.1_3748	5	CBASS__AG_E1_ThiF,CBASS__Cyclase_II,CBASS__Effector_2TM_S_2TMBeta,CBASS__Jab,CBASS__Phospholipase
NZ_CP118933.1.fasta	NZ_CP118933.1_RM_Type_IV_4	RM	RM_Type_IV	Defense	NZ_CP118933.1_931	NZ_CP118933.1_931	NZ_CP118933.1_931	1	RM_Type_IV__Type_IV_REases
NZ_CP118933.1.fasta	NZ_CP118933.1_PD-T7-2_2	PD-T7-2	PD-T7-2	Defense	NZ_CP118933.1_1308	NZ_CP118933.1_1309	NZ_CP118933.1_1308,NZ_CP118933.1_1309	2	PD-T7-2__PD-T7-2_A,PD-T7-2__PD-T7-2_B
NZ_CP118933.1.fasta	NZ_CP118933.1_PD-T7-5_3	PD-T7-5	PD-T7-5	Defense	NZ_CP118933.1_2088	NZ_CP118933.1_2088	NZ_CP118933.1_2088	1	PD-T7-5__PD-T7-5
NZ_CP118933.1.fasta	NZ_CP118933.1_Septu_1	Septu	Septu	Defense	NZ_CP118933.1_3502	NZ_CP118933.1_3503	NZ_CP118933.1_3502,NZ_CP118933.1_3503	2	Septu__PtuA,Septu__PtuB
NZ_CP078027.1.fasta	NZ_CP078027.1_RM_Type_III_7	RM	RM_Type_III	Defense	NZ_CP078027.1_909	NZ_CP078027.1_910	NZ_CP078027.1_909,NZ_CP078027.1_910	2	RM_Type_III__Type_III_MTases,RM_Type_III__Type_III_REases
NZ_CP078027.1.fasta	NZ_CP078027.1_RosmerTA_2	RosmerTA	RosmerTA	Defense	NZ_CP078027.1_915	NZ_CP078027.1_916	NZ_CP078027.1_915,NZ_CP078027.1_916	2	RosmerTA__RmrA_2585209417,RosmerTA__RmrT_2585209417
NZ_CP078027.1.fasta	NZ_CP078027.1_PD-T7-3_1	PD-T7-3	PD-T7-3	Defense	NZ_CP078027.1_2022	NZ_CP078027.1_2022	NZ_CP078027.1_2022	1	PD-T7-3__PD-T7-3
NZ_CP078027.1.fasta	NZ_CP078027.1_RM_Type_I_4	RM	RM_Type_I	Defense	NZ_CP078027.1_2266	NZ_CP078027.1_2268	NZ_CP078027.1_2266,NZ_CP078027.1_2267,NZ_CP078027.1_2268	3	RM__Type_I_MTases,RM__Type_I_REases,RM__Type_I_S
NZ_CP078027.1.fasta	NZ_CP078027.1_PrrC_3	PrrC	PrrC	Defense	NZ_CP078027.1_2370	NZ_CP078027.1_2373	NZ_CP078027.1_2370,NZ_CP078027.1_2371,NZ_CP078027.1_2372,NZ_CP078027.1_2373	4	PrrC__EcoprrI,PrrC__EcoprrI,PrrC__PrrC,RM__Type_I_REases
NZ_CP078027.1.fasta	NZ_CP078027.1_RM_Type_I_6	RM	RM_Type_I	Defense	NZ_CP078027.1_2592	NZ_CP078027.1_2594	NZ_CP078027.1_2592,NZ_CP078027.1_2593,NZ_CP078027.1_2594	3	RM__Type_I_MTases,RM__Type_I_REases,RM__Type_I_S
NZ_CP091358.1.fasta	NZ_CP091358.1_RosmerTA_4	RosmerTA	RosmerTA	Defense	NZ_CP091358.1_2448	NZ_CP091358.1_2449	NZ_CP091358.1_2448,NZ_CP091358.1_2449	2	RosmerTA__RmrA_2585209417,RosmerTA__RmrT_2585209417
NZ_CP091358.1.fasta	NZ_CP091358.1_Gao_Qat_1	Gao_Qat	Gao_Qat	Defense	NZ_CP091358.1_2884	NZ_CP091358.1_2887	NZ_CP091358.1_2884,NZ_CP091358.1_2885,NZ_CP091358.1_2886,NZ_CP091358.1_2887	4	Gao_Qat__QatA,Gao_Qat__QatB,Gao_Qat__QatC,Gao_Qat__QatD
NZ_CP091358.1.fasta	NZ_CP091358.1_PD-T7-5_3	PD-T7-5	PD-T7-5	Defense	NZ_CP091358.1_2900	NZ_CP091358.1_2900	NZ_CP091358.1_2900	1	PD-T7-5__PD-T7-5
NZ_CP091358.1.fasta	NZ_CP091358.1_PD-T4-5_2	PD-T4-5	PD-T4-5	Defense	NZ_CP091358.1_2942	NZ_CP091358.1_2942	NZ_CP091358.1_2942	1	PD-T4-5__PD-T4-5
NZ_CP091358.1.fasta	NZ_CP091358.1_SspBCDE_5	SspBCDE	SspBCDE	Defense	NZ_CP091358.1_3146	NZ_CP091358.1_3148	NZ_CP091358.1_3146,NZ_CP091358.1_3147,NZ_CP091358.1_3148	3	SspBCDE__SspB,SspBCDE__SspC,SspBCDE__SspD
NZ_CP031988.1.fasta	NZ_CP031988.1_RM_Type_IV_20	RM	RM_Type_IV	Defense	NZ_CP031988.1_61	NZ_CP031988.1_61	NZ_CP031988.1_61	1	RM_Type_IV__Type_IV_REases
NZ_CP031988.1.fasta	NZ_CP031988.1_Mokosh_Type_I_D_7	Mokosh	Mokosh_Type_I_D	Defense	NZ_CP031988.1_62	NZ_CP031988.1_63	NZ_CP031988.1_62,NZ_CP031988.1_63	2	Mokosh_type_I__MkoA_D,Mokosh_type_I__MkoB_D
NZ_CP031988.1.fasta	NZ_CP031988.1_RM_Type_IIG_18	RM	RM_Type_IIG	Defense	NZ_CP031988.1_195	NZ_CP031988.1_195	NZ_CP031988.1_195	1	RM_Type_IIG__Type_IIG
NZ_CP031988.1.fasta	NZ_CP031988.1_RM_Type_I_15	RM	RM_Type_I	Defense	NZ_CP031988.1_887	NZ_CP031988.1_892	NZ_CP031988.1_887,NZ_CP031988.1_888,NZ_CP031988.1_892	3	RM__Type_I_MTases,RM__Type_I_REases,RM__Type_I_S
NZ_CP031988.1.fasta	NZ_CP031988.1_Zorya_TypeI_8	Zorya	Zorya_TypeI	Defense	NZ_CP031988.1_1161	NZ_CP031988.1_1164	NZ_CP031988.1_1161,NZ_CP031988.1_1162,NZ_CP031988.1_1163,NZ_CP031988.1_1164	4	Zorya_TypeI__ZorC,Zorya_TypeI__ZorD,Zorya__ZorA,Zorya__ZorB
NZ_CP031988.1.fasta	NZ_CP031988.1_Mokosh_Type_I_A_6	Mokosh	Mokosh_Type_I_A	Defense	NZ_CP031988.1_1848	NZ_CP031988.1_1852	NZ_CP031988.1_1848,NZ_CP031988.1_1852	2	Mokosh_type_I__MkoA_A,Mokosh_type_I__MkoB_A
NZ_CP031988.1.fasta	NZ_CP031988.1_Thoeris_I_3	Thoeris	Thoeris_I	Defense	NZ_CP031988.1_2728	NZ_CP031988.1_2732	NZ_CP031988.1_2728,NZ_CP031988.1_2729,NZ_CP031988.1_2732	3	Thoeris_I__ThsA_new_grand,Thoeris__ThsB_Global,Thoeris__ThsB_Global
NZ_CP031988.1.fasta	NZ_CP031988.1_RM_Type_I_16	RM	RM_Type_I	Defense	NZ_CP031988.1_2861	NZ_CP031988.1_2866	NZ_CP031988.1_2861,NZ_CP031988.1_2864,NZ_CP031988.1_2866	3	RM__Type_I_MTases,RM__Type_I_REases,RM__Type_I_S
NZ_CP031988.1.fasta	NZ_CP031988.1_PrrC_14	PrrC	PrrC	Defense	NZ_CP031988.1_2905	NZ_CP031988.1_2908	NZ_CP031988.1_2905,NZ_CP031988.1_2906,NZ_CP031988.1_2907,NZ_CP031988.1_2908	4	PrrC__EcoprrI,PrrC__PrrC,RM__Type_I_REases,RM__Type_I_S
NZ_CP031988.1.fasta	NZ_CP031988.1_CBASS_II_13	CBASS	CBASS_II	Defense	NZ_CP031988.1_3251	NZ_CP031988.1_3254	NZ_CP031988.1_3251,NZ_CP031988.1_3252,NZ_CP031988.1_3253,NZ_CP031988.1_3254	4	CBASS__AG_E1_ThiF,CBASS__Cyclase_SMODS,CBASS__Jab,CBASS__Sensing_SAVED
NZ_CP031988.1.fasta	NZ_CP031988.1_CBASS_I_12	CBASS	CBASS_I	Defense	NZ_CP031988.1_3288	NZ_CP031988.1_3289	NZ_CP031988.1_3288,NZ_CP031988.1_3289	2	CBASS__Cyclase_new,CBASS__Effector_2TM_S_2TMBeta
NZ_CP031988.1.fasta	NZ_CP031988.1_RloC_1	RloC	RloC	Defense	NZ_CP031988.1_3365	NZ_CP031988.1_3365	NZ_CP031988.1_3365	1	RloC__RloC
NZ_CP031988.1.fasta	NZ_CP031988.1_RM_Type_III_19	RM	RM_Type_III	Defense	NZ_CP031988.1_3392	NZ_CP031988.1_3393	NZ_CP031988.1_3392,NZ_CP031988.1_3393	2	RM_Type_III__Type_III_MTases,RM_Type_III__Type_III_REases
NZ_CP031988.1.fasta	NZ_CP031988.1_RloC_2	RloC	RloC	Defense	NZ_CP031988.1_3419	NZ_CP031988.1_3419	NZ_CP031988.1_3419	1	RloC__RloC
NZ_CP043953.1.fasta	NZ_CP043953.1_RosmerTA_3	RosmerTA	RosmerTA	Defense	NZ_CP043953.1_1767	NZ_CP043953.1_1768	NZ_CP043953.1_1767,NZ_CP043953.1_1768	2	RosmerTA__RmrA_2641389401,RosmerTA__RmrT_2641389401
NZ_CP043953.1.fasta	NZ_CP043953.1_Lamassu-Cap4_nuclease_1	Lamassu-Fam	Lamassu-Cap4_nuclease	Defense	NZ_CP043953.1_2253	NZ_CP043953.1_2255	NZ_CP043953.1_2253,NZ_CP043953.1_2254,NZ_CP043953.1_2255	3	Lamassu-Fam__LmuA_effector_Cap4_nuclease_II,Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II,Lamassu-Fam__LmuC_acc_Cap4_nuclease
NZ_CP043953.1.fasta	NZ_CP043953.1_PD-T4-9_2	PD-T4-9	PD-T4-9	Defense	NZ_CP043953.1_2598	NZ_CP043953.1_2600	NZ_CP043953.1_2598,NZ_CP043953.1_2600	2	PD-T4-9__PD-T4-9_A,PD-T4-9__PD-T4-9_C
NZ_CP043953.1.fasta	NZ_CP043953.1_RM_Type_I_5	RM	RM_Type_I	Defense	NZ_CP043953.1_2780	NZ_CP043953.1_2784	NZ_CP043953.1_2780,NZ_CP043953.1_2781,NZ_CP043953.1_2783,NZ_CP043953.1_2784	4	RM__Type_I_MTases,RM__Type_I_MTases,RM__Type_I_REases,RM__Type_I_S
NZ_CP043953.1.fasta	NZ_CP043953.1_RosmerTA_4	RosmerTA	RosmerTA	Defense	NZ_CP043953.1_3078	NZ_CP043953.1_3079	NZ_CP043953.1_3078,NZ_CP043953.1_3079	2	RosmerTA__RmrA_2634932349,RosmerTA__RmrT_2634932349
NZ_CP066121.1.fasta	NZ_CP066121.1_Pycsar_5	Pycsar	Pycsar	Defense	NZ_CP066121.1_89	NZ_CP066121.1_90	NZ_CP066121.1_89,NZ_CP066121.1_90	2	CBASS__Effector_TIR,Pycsar__AG_cyclase
NZ_CP066121.1.fasta	NZ_CP066121.1_RM_Type_I_6	RM	RM_Type_I	Defense	NZ_CP066121.1_98	NZ_CP066121.1_101	NZ_CP066121.1_98,NZ_CP066121.1_99,NZ_CP066121.1_101	3	RM__Type_I_MTases,RM__Type_I_REases,RM__Type_I_S
NZ_CP066121.1.fasta	NZ_CP066121.1_AbiD_1	AbiD	AbiD	Defense	NZ_CP066121.1_100	NZ_CP066121.1_100	NZ_CP066121.1_100	1	AbiD__AbiD
NZ_CP066121.1.fasta	NZ_CP066121.1_RM_Type_I_7	RM	RM_Type_I	Defense	NZ_CP066121.1_259	NZ_CP066121.1_263	NZ_CP066121.1_259,NZ_CP066121.1_261,NZ_CP066121.1_263	3	RM__Type_I_MTases,RM__Type_I_REases,RM__Type_I_S
NZ_CP066121.1.fasta	NZ_CP066121.1_Lamassu-Cap4_nuclease_3	Lamassu-Fam	Lamassu-Cap4_nuclease	Defense	NZ_CP066121.1_2986	NZ_CP066121.1_2988	NZ_CP066121.1_2986,NZ_CP066121.1_2987,NZ_CP066121.1_2988	3	Lamassu-Fam__LmuA_effector_Cap4_nuclease_II,Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II,Lamassu-Fam__LmuC_acc_Cap4_nuclease
NZ_CP066121.1.fasta	NZ_CP066121.1_Zorya_TypeI_4	Zorya	Zorya_TypeI	Defense	NZ_CP066121.1_3015	NZ_CP066121.1_3018	NZ_CP066121.1_3015,NZ_CP066121.1_3016,NZ_CP066121.1_3017,NZ_CP066121.1_3018	4	Zorya_TypeI__ZorC,Zorya_TypeI__ZorD,Zorya__ZorA,Zorya__ZorB
NZ_CP066121.1.fasta	NZ_CP066121.1_RM_Type_I_8	RM	RM_Type_I	Defense	NZ_CP066121.1_3021	NZ_CP066121.1_3026	NZ_CP066121.1_3021,NZ_CP066121.1_3025,NZ_CP066121.1_3026	3	RM__Type_I_MTases,RM__Type_I_REases,RM__Type_I_S
NZ_CP066121.1.fasta	NZ_CP066121.1_Gabija_2	Gabija	Gabija	Defense	NZ_CP066121.1_3447	NZ_CP066121.1_3448	NZ_CP066121.1_3447,NZ_CP066121.1_3448	2	Gabija__GajA,Gabija__GajB_1
NZ_CP066121.1.fasta	NZ_CP066121.1_RM_Type_I_9	RM	RM_Type_I	Defense	NZ_CP066121.1_3471	NZ_CP066121.1_3475	NZ_CP066121.1_3471,NZ_CP066121.1_3473,NZ_CP066121.1_3475	3	RM__Type_I_MTases,RM__Type_I_REases,RM__Type_I_S
NZ_CP066121.1.fasta	NZ_CP066121.1_RM_Type_III_10	RM	RM_Type_III	Defense	NZ_CP066121.1_3523	NZ_CP066121.1_3524	NZ_CP066121.1_3523,NZ_CP066121.1_3524	2	RM_Type_III__Type_III_MTases,RM_Type_III__Type_III_REases
NZ_CP088955.1.fasta	NZ_CP088955.1_Retron_IV_1	Retron	Retron_IV	Defense	NZ_CP088955.1_2270	NZ_CP088955.1_2271	NZ_CP088955.1_2270,NZ_CP088955.1_2271	2	Retron_IV__2TM,Retron__RT_Tot
NZ_CP088955.1.fasta	NZ_CP088955.1_RM_Type_I_2	RM	RM_Type_I	Defense	NZ_CP088955.1_2743	NZ_CP088955.1_2745	NZ_CP088955.1_2743,NZ_CP088955.1_2744,NZ_CP088955.1_2745	3	RM__Type_I_MTases,RM__Type_I_REases,RM__Type_I_S
NZ_CP088955.1.fasta	NZ_CP088955.1_RM_Type_IIG_3	RM	RM_Type_IIG	Defense	NZ_CP088955.1_2751	NZ_CP088955.1_2751	NZ_CP088955.1_2751	1	RM_Type_IIG__Type_IIG
NZ_CP071973.1.fasta	NZ_CP071973.1_RM_Type_II_19	RM	RM_Type_II	Defense	NZ_CP071973.1_146	NZ_CP071973.1_149	NZ_CP071973.1_146,NZ_CP071973.1_148,NZ_CP071973.1_149	3	RM_Type_II__Type_II_MTases,RM_Type_II__Type_II_REases,RM_Type_II__Type_II_REases
NZ_CP071973.1.fasta	NZ_CP071973.1_Gao_Mza_2	Gao_Mza	Gao_Mza	Defense	NZ_CP071973.1_147	NZ_CP071973.1_151	NZ_CP071973.1_147,NZ_CP071973.1_148,NZ_CP071973.1_149,NZ_CP071973.1_150,NZ_CP071973.1_151	5	Gao_Mza__MzaA,Gao_Mza__MzaB,Gao_Mza__MzaC,Gao_Mza__MzaD,Gao_Mza__MzaE
NZ_CP071973.1.fasta	NZ_CP071973.1_CBASS_I_13	CBASS	CBASS_I	Defense	NZ_CP071973.1_254	NZ_CP071973.1_255	NZ_CP071973.1_254,NZ_CP071973.1_255	2	CBASS__Cyclase_new,CBASS__Effector_2TM_S_2TMBeta
NZ_CP071973.1.fasta	NZ_CP071973.1_CBASS_II_16	CBASS	CBASS_II	Defense	NZ_CP071973.1_265	NZ_CP071973.1_268	NZ_CP071973.1_265,NZ_CP071973.1_266,NZ_CP071973.1_267,NZ_CP071973.1_268	4	CBASS__AG_E1_ThiF,CBASS__Cyclase_SMODS,CBASS__Jab,CBASS__Sensing_SAVED
NZ_CP071973.1.fasta	NZ_CP071973.1_RM_Type_I_17	RM	RM_Type_I	Defense	NZ_CP071973.1_868	NZ_CP071973.1_873	NZ_CP071973.1_868,NZ_CP071973.1_869,NZ_CP071973.1_873	3	RM__Type_I_MTases,RM__Type_I_REases,RM__Type_I_S
NZ_CP071973.1.fasta	NZ_CP071973.1_CBASS_I_15	CBASS	CBASS_I	Defense	NZ_CP071973.1_871	NZ_CP071973.1_872	NZ_CP071973.1_871,NZ_CP071973.1_872	2	CBASS__2TM_Gros,CBASS__Cyclase_SMODS
NZ_CP071973.1.fasta	NZ_CP071973.1_Mokosh_Type_I_C_9	Mokosh	Mokosh_Type_I_C	Defense	NZ_CP071973.1_880	NZ_CP071973.1_881	NZ_CP071973.1_880,NZ_CP071973.1_881	2	Mokosh_type_I__MkoA_C,Mokosh_type_I__MkoB_C
NZ_CP071973.1.fasta	NZ_CP071973.1_RM_Type_I_18	RM	RM_Type_I	Defense	NZ_CP071973.1_1407	NZ_CP071973.1_1411	NZ_CP071973.1_1407,NZ_CP071973.1_1409,NZ_CP071973.1_1410,NZ_CP071973.1_1411	4	PrrC__EcoprrI,RM__Type_I_MTases,RM__Type_I_REases,RM__Type_I_S
NZ_CP071973.1.fasta	NZ_CP071973.1_Druantia_III_7	Druantia	Druantia_III	Defense	NZ_CP071973.1_1412	NZ_CP071973.1_1413	NZ_CP071973.1_1412,NZ_CP071973.1_1413	2	Druantia_III__DruH,Druantia__DruE_3
NZ_CP071973.1.fasta	NZ_CP071973.1_AbiD_1	AbiD	AbiD	Defense	NZ_CP071973.1_2129	NZ_CP071973.1_2129	NZ_CP071973.1_2129	1	AbiD__AbiD
NZ_CP071973.1.fasta	NZ_CP071973.1_Avs_II_3	Avs	Avs_II	Defense	NZ_CP071973.1_2138	NZ_CP071973.1_2138	NZ_CP071973.1_2138	1	Avs_II__Avs2A
NZ_CP071973.1.fasta	NZ_CP071973.1_Wadjet_I_6	Wadjet	Wadjet_I	Defense	NZ_CP071973.1_2434	NZ_CP071973.1_2437	NZ_CP071973.1_2434,NZ_CP071973.1_2435,NZ_CP071973.1_2436,NZ_CP071973.1_2437	4	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I,Wadjet__JetD_I
NZ_CP071973.1.fasta	NZ_CP071973.1_Septu_4	Septu	Septu	Defense	NZ_CP071973.1_3131	NZ_CP071973.1_3132	NZ_CP071973.1_3131,NZ_CP071973.1_3132	2	Septu__PtuA,Septu__PtuB
NZ_CP091596.1.fasta	NZ_CP091596.1_RM_Type_I_2	RM	RM_Type_I	Defense	NZ_CP091596.1_1081	NZ_CP091596.1_1083	NZ_CP091596.1_1081,NZ_CP091596.1_1082,NZ_CP091596.1_1083	3	RM__Type_I_MTases,RM__Type_I_REases,RM__Type_I_S
NZ_CP091596.1.fasta	NZ_CP091596.1_RosmerTA_1	RosmerTA	RosmerTA	Defense	NZ_CP091596.1_1381	NZ_CP091596.1_1382	NZ_CP091596.1_1381,NZ_CP091596.1_1382	2	RosmerTA__RmrA_2634932349,RosmerTA__RmrT_2634932349
NZ_CP091596.1.fasta	NZ_CP091596.1_CAS_Class1-Subtype-I-F_3	Cas	CAS_Class1-Subtype-I-F	Defense	NZ_CP091596.1_2957	NZ_CP091596.1_2962	NZ_CP091596.1_2957,NZ_CP091596.1_2958,NZ_CP091596.1_2959,NZ_CP091596.1_2960,NZ_CP091596.1_2961,NZ_CP091596.1_2962	6	cas1_I-F_1,cas3f_I-F_1,cas5f_I-F_4,cas6f_I_II_III_IV_V_VI_3,cas7f_I-F_2,cas8f_I-F_8
NZ_CP040903.1.fasta	NZ_CP040903.1_Avs_II_3	Avs	Avs_II	Defense	NZ_CP040903.1_1117	NZ_CP040903.1_1117	NZ_CP040903.1_1117	1	Avs_II__Avs2A
NZ_CP040903.1.fasta	NZ_CP040903.1_Rst_HelicaseDUF2290_2	Rst_HelicaseDUF2290	Rst_HelicaseDUF2290	Defense	NZ_CP040903.1_1208	NZ_CP040903.1_1209	NZ_CP040903.1_1208,NZ_CP040903.1_1209	2	Rst_HelicaseDUF2290__DUF2290,Rst_HelicaseDUF2290__Helicase
NZ_CP040903.1.fasta	NZ_CP040903.1_PD-T7-4_4	PD-T7-4	PD-T7-4	Defense	NZ_CP040903.1_1439	NZ_CP040903.1_1439	NZ_CP040903.1_1439	1	PD-T7-4__PD-T7-4
NZ_CP040903.1.fasta	NZ_CP040903.1_SEFIR_8	SEFIR	SEFIR	Defense	NZ_CP040903.1_1835	NZ_CP040903.1_1835	NZ_CP040903.1_1835	1	SEFIR__bSEFIR
NZ_CP040903.1.fasta	NZ_CP040903.1_Gabija_1	Gabija	Gabija	Defense	NZ_CP040903.1_2051	NZ_CP040903.1_2052	NZ_CP040903.1_2051,NZ_CP040903.1_2052	2	Gabija__GajA,Gabija__GajB_2
NZ_CP040903.1.fasta	NZ_CP040903.1_RM_Type_IV_9	RM	RM_Type_IV	Defense	NZ_CP040903.1_3451	NZ_CP040903.1_3451	NZ_CP040903.1_3451	1	RM_Type_IV__Type_IV_REases
NZ_CP040903.1.fasta	NZ_CP040903.1_CBASS_II_7	CBASS	CBASS_II	Defense	NZ_CP040903.1_3522	NZ_CP040903.1_3525	NZ_CP040903.1_3522,NZ_CP040903.1_3523,NZ_CP040903.1_3524,NZ_CP040903.1_3525	4	CBASS__AG_E1_ThiF,CBASS__Cyclase_II,CBASS__Jab,CBASS__Sensing_SAVED
NZ_CP033869.1.fasta	NZ_CP033869.1_Retron_I_A_4	Retron	Retron_I_A	Defense	NZ_CP033869.1_150	NZ_CP033869.1_152	NZ_CP033869.1_150,NZ_CP033869.1_151,NZ_CP033869.1_152	3	Retron_I_A__ATPase_TypeIA,Retron__RT_Tot,Septu__PtuB
NZ_CP033869.1.fasta	NZ_CP033869.1_AbiH_1	AbiH	AbiH	Defense	NZ_CP033869.1_364	NZ_CP033869.1_364	NZ_CP033869.1_364	1	AbiH__AbiH
NZ_CP033869.1.fasta	NZ_CP033869.1_Retron_III_3	Retron	Retron_III	Defense	NZ_CP033869.1_2592	NZ_CP033869.1_2594	NZ_CP033869.1_2592,NZ_CP033869.1_2594	2	Retron_III__PRTase_WH,Retron__RT_Tot
NZ_CP033869.1.fasta	NZ_CP033869.1_RM_Type_I_5	RM	RM_Type_I	Defense	NZ_CP033869.1_3157	NZ_CP033869.1_3159	NZ_CP033869.1_3157,NZ_CP033869.1_3158,NZ_CP033869.1_3159	3	RM__Type_I_MTases,RM__Type_I_REases,RM__Type_I_S
NZ_CP033869.1.fasta	NZ_CP033869.1_PARIS_I_2	Paris	PARIS_I	Defense	NZ_CP033869.1_3353	NZ_CP033869.1_3354	NZ_CP033869.1_3353,NZ_CP033869.1_3354	2	Paris_I__AriA_AAA15,Paris_I__AriB_DUF4435_I
NC_016603.1.fasta	NC_016603.1_RM_Type_I_6	RM	RM_Type_I	Defense	NC_016603.1_178	NC_016603.1_182	NC_016603.1_178,NC_016603.1_179,NC_016603.1_182	3	RM__Type_I_MTases,RM__Type_I_REases,RM__Type_I_S
NC_016603.1.fasta	NC_016603.1_PD-Lambda-5_5	PD-Lambda-5	PD-Lambda-5	Defense	NC_016603.1_513	NC_016603.1_514	NC_016603.1_513,NC_016603.1_514	2	PD-Lambda-5__PD-Lambda-5_A,PD-Lambda-5__PD-Lambda-5_B
NC_016603.1.fasta	NC_016603.1_NLR_like_bNACHT01_2	NLR	NLR_like_bNACHT01	Defense	NC_016603.1_599	NC_016603.1_599	NC_016603.1_599	1	NLR_like_bNACHT01__NLR_like_bNACHT01
NC_016603.1.fasta	NC_016603.1_Septu_3	Septu	Septu	Defense	NC_016603.1_2186	NC_016603.1_2187	NC_016603.1_2186,NC_016603.1_2187	2	Septu__PtuA,Septu__PtuB
NC_016603.1.fasta	NC_016603.1_AbiH_1	AbiH	AbiH	Defense	NC_016603.1_2605	NC_016603.1_2605	NC_016603.1_2605	1	AbiH__AbiH
NC_016603.1.fasta	NC_016603.1_PARIS_II_merge_4	Paris	PARIS_II_merge	Defense	NC_016603.1_2987	NC_016603.1_2987	NC_016603.1_2987	1	Paris_II_merge__AAA_21_DUF4435
NZ_CP046045.1.fasta	NZ_CP046045.1_Viperin_1	Viperin	Viperin	Defense	NZ_CP046045.1_94	NZ_CP046045.1_94	NZ_CP046045.1_94	1	Viperin__pVip
NZ_CP046045.1.fasta	NZ_CP046045.1_SspBCDE_2	SspBCDE	SspBCDE	Defense	NZ_CP046045.1_222	NZ_CP046045.1_224	NZ_CP046045.1_222,NZ_CP046045.1_223,NZ_CP046045.1_224	3	SspBCDE__SspB,SspBCDE__SspC,SspBCDE__SspD
NZ_CP046045.1.fasta	NZ_CP046045.1_RM_Type_II_5	RM	RM_Type_II	Defense	NZ_CP046045.1_355	NZ_CP046045.1_356	NZ_CP046045.1_355,NZ_CP046045.1_356	2	RM_Type_II__Type_II_MTases,RM_Type_II__Type_II_REases
NZ_CP046045.1.fasta	NZ_CP046045.1_RM_Type_IIG_6	RM	RM_Type_IIG	Defense	NZ_CP046045.1_832	NZ_CP046045.1_832	NZ_CP046045.1_832	1	RM_Type_IIG__Type_IIG
NZ_CP046045.1.fasta	NZ_CP046045.1_RM_Type_I_4	RM	RM_Type_I	Defense	NZ_CP046045.1_1017	NZ_CP046045.1_1021	NZ_CP046045.1_1017,NZ_CP046045.1_1019,NZ_CP046045.1_1020,NZ_CP046045.1_1021	4	PrrC__EcoprrI,RM__Type_I_MTases,RM__Type_I_REases,RM__Type_I_S
NZ_CP046045.1.fasta	NZ_CP046045.1_MazEF_3	MazEF	MazEF	Defense	NZ_CP046045.1_1332	NZ_CP046045.1_1333	NZ_CP046045.1_1332,NZ_CP046045.1_1333	2	MazEF__MazE,MazEF__MazF
